Date,Close Price,log.return
2012/11/29,12.45,0.00806456
2012/11/30,12.56,0.008796538
2012/12/1,12.56,0
2012/12/2,12.5,-0.004788517
2012/12/3,12.68,0.014297305
2012/12/4,13.41,0.055974748
2012/12/5,13.38,-0.002239643
2012/12/6,13.3,-0.005997019
2012/12/7,13.5,0.01492565
2012/12/8,13.42,-0.005943554
2012/12/9,13.39,-0.002237972
2012/12/10,13.43,0.002982851
2012/12/11,13.56,0.009633272
2012/12/12,13.7,0.01027155
2012/12/13,13.7,0
2012/12/14,13.6,-0.00732604
2012/12/15,13.49,-0.008121123
2012/12/16,13.3,-0.014184635
2012/12/17,13.25,-0.003766483
2012/12/18,13.3,0.003766483
2012/12/19,13.6,0.022305758
2012/12/20,13.52,-0.005899722
2012/12/21,13.5,-0.001480385
2012/12/22,13.37,-0.009676294
2012/12/23,13.31,-0.004497759
2012/12/24,13.38,0.005245422
2012/12/25,13.35,-0.00224467
2012/12/26,13.47,0.008948606
2012/12/27,13.42,-0.003718859
2012/12/28,13.42,0
2012/12/29,13.4,-0.001491425
2012/12/30,13.45,0.003724399
2012/12/31,13.51,0.004451046
2013/1/1,13.3,-0.015666117
2013/1/2,13.28,-0.001504891
2013/1/3,13.4,0.008995563
2013/1/4,13.5,0.007434978
2013/1/5,13.44,-0.00445435
2013/1/6,13.45,0.000743771
2013/1/7,13.59,0.010355122
2013/1/8,13.74,0.010977059
2013/1/9,13.77,0.002181026
2013/1/10,14.14,0.026515348
2013/1/11,14.14,0
2013/1/12,14.24,0.007047246
2013/1/13,14.12,-0.008462674
2013/1/14,14.3,0.012667305
2013/1/15,14.25,-0.003502631
2013/1/16,14.73,0.033129324
2013/1/17,15.5,0.050953793
2013/1/18,15.7,0.012820688
2013/1/19,15.61,-0.005748978
2013/1/20,15.7,0.005748978
2013/1/21,16.8,0.067718174
2013/1/22,17.26,0.027012799
2013/1/23,17.5,0.013809195
2013/1/24,16.9,-0.034887259
2013/1/25,17.4,0.029156584
2013/1/26,17.88,0.027212564
2013/1/27,17.82,-0.003361348
2013/1/28,18.72,0.049271049
2013/1/29,19.53,0.042359274
2013/1/30,19.7,0.008666891
2013/1/31,20.41,0.035406341
2013/2/1,20.5,0.004399909
2013/2/2,19.63,-0.043365878
2013/2/3,20.59,0.047746513
2013/2/4,20.43,-0.007801112
2013/2/5,20.6,0.008286667
2013/2/6,21.18,0.027766264
2013/2/7,22.15,0.044780156
2013/2/8,22.66,0.022763759
2013/2/9,23.65,0.042761859
2013/2/10,23.97,0.013439934
2013/2/11,24.65,0.027973852
2013/2/12,25.17,0.020875909
2013/2/13,24.2,-0.039300176
2013/2/14,27.22,0.117599364
2013/2/15,27.1,-0.004418269
2013/2/16,27.22,0.004418269
2013/2/17,26.81,-0.015177045
2013/2/18,26.95,0.005208345
2013/2/19,29.42,0.087691418
2013/2/20,29.64,0.007450085
2013/2/21,29.75,0.003704332
2013/2/22,30.25,0.016667052
2013/2/23,29.8,-0.014987791
2013/2/24,29.89,0.003015583
2013/2/25,30.4,0.016918632
2013/2/26,31.1,0.022765211
2013/2/27,30.9,-0.006451635
2013/2/28,33.38,0.077200734
2013/3/1,34.5,0.033002406
2013/3/2,34.25,-0.007272759
2013/3/3,34.5,0.007272759
2013/3/4,36.15,0.046717625
2013/3/5,40.33,0.10941866
2013/3/6,41.02,0.016964144
2013/3/7,42,0.023609866
2013/3/8,44.18,0.05060258
2013/3/9,46.85,0.058678811
2013/3/10,46,-0.018309612
2013/3/11,48.4,0.050858417
2013/3/12,44.29,-0.088740896
2013/3/13,46.92,0.057685106
2013/3/14,47.17,0.005314074
2013/3/15,46.95,-0.004674892
2013/3/16,47,0.001064396
2013/3/17,47.4,0.008474627
2013/3/18,51.6,0.084899444
2013/3/19,59.14,0.136385842
2013/3/20,64.49,0.086602659
2013/3/21,70.85,0.094054793
2013/3/22,69.86,-0.014071727
2013/3/23,64.35,-0.082156305
2013/3/24,71.5,0.105360516
2013/3/25,73.6,0.028947576
2013/3/26,78.5,0.064453599
2013/3/27,88.92,0.124638464
2013/3/28,86.18,-0.031298957
2013/3/29,90.5,0.048911719
2013/3/30,92.19,0.018501814
2013/3/31,93.03,0.009070357
2013/4/1,104,0.111468877
2013/4/2,117.98,0.126124219
2013/4/3,135,0.13475966
2013/4/4,132.12,-0.021564178
2013/4/5,142.32,0.074367443
2013/4/6,142.63,0.002175821
2013/4/7,162.3,0.12919261
2013/4/8,187.5,0.144332371
2013/4/9,230,0.204300464
2013/4/10,165,-0.332133835
2013/4/11,124.9,-0.278432057
2013/4/12,117,-0.065339482
2013/4/13,93,-0.229574442
2013/4/14,90,-0.032789823
2013/4/15,82.39,-0.0883456
2013/4/16,68.36,-0.186676212
2013/4/17,93.07,0.30856404
2013/4/18,109.01,0.158087723
2013/4/19,118.48,0.083304549
2013/4/20,126.62,0.066446305
2013/4/21,119.2,-0.06038772
2013/4/22,127.4,0.066528989
2013/4/23,143.47,0.118794211
2013/4/24,154.2,0.072124507
2013/4/25,141.71,-0.084467745
2013/4/26,136.9,-0.034531984
2013/4/27,128,-0.067220468
2013/4/28,134.44,0.049087739
2013/4/29,144,0.068695297
2013/4/30,139.23,-0.033686058
2013/5/1,116.38,-0.179266543
2013/5/2,106.25,-0.091065891
2013/5/3,98.1,-0.079807441
2013/5/4,112.9,0.140515105
2013/5/5,115.98,0.026915291
2013/5/6,112.25,-0.032689236
2013/5/7,109.6,-0.023891152
2013/5/8,113.2,0.032318791
2013/5/9,112.8,-0.003539827
2013/5/10,117.7,0.042522675
2013/5/11,115.64,-0.017657097
2013/5/12,114.82,-0.007116232
2013/5/13,117.98,0.027149434
2013/5/14,111.4,-0.057387791
2013/5/15,114.22,0.024999086
2013/5/16,118.21,0.034336291
2013/5/17,123.5,0.043778452
2013/5/18,123.21,-0.002350939
2013/5/19,122.5,-0.005779187
2013/5/20,122.02,-0.003926064
2013/5/21,122.89,0.007104681
2013/5/22,123.8,0.007377714
2013/5/23,126.3,0.019992669
2013/5/24,133.1,0.052440696
2013/5/25,131.99,-0.008374563
2013/5/26,133.5,0.011375316
2013/5/27,129.77,-0.028337825
2013/5/28,129,-0.005951248
2013/5/29,132.25,0.024881666
2013/5/30,128.8,-0.026433257
2013/5/31,128.82,0.000155267
2013/6/1,129.3,0.003719205
2013/6/2,122.5,-0.054024256
2013/6/3,120.74,-0.014471557
2013/6/4,121.4,0.005451405
2013/6/5,121.9,0.004110158
2013/6/6,118.97,-0.024329676
2013/6/7,111,-0.069341159
2013/6/8,107.89,-0.028418012
2013/6/9,100.44,-0.071551655
2013/6/10,106.35,0.057175007
2013/6/11,109,0.024612341
2013/6/12,108.78,-0.002020388
2013/6/13,103.95,-0.04541748
2013/6/14,100,-0.038739828
2013/6/15,99.8,-0.002002003
2013/6/16,99.9,0.001001502
2013/6/17,101.95,0.020312811
2013/6/18,107.35,0.051612027
2013/6/19,108.25,0.008348843
2013/6/20,111.29,0.02769604
2013/6/21,109.5,-0.016214858
2013/6/22,108.2,-0.011943183
2013/6/23,107.9,-0.002776494
2013/6/24,102.09,-0.055350095
2013/6/25,103.33,0.012072973
2013/6/26,104,0.006463149
2013/6/27,101.74,-0.02197036
2013/6/28,94.66,-0.072129015
2013/6/29,95,0.003585367
2013/6/30,97.51,0.026078045
2013/7/1,84.61,-0.141902474
2013/7/2,87.66,0.035413232
2013/7/3,76.89,-0.131089866
2013/7/4,77.68,0.010221995
2013/7/5,66.34,-0.15780479
2013/7/6,66.85,0.00765827
2013/7/7,72.51,0.08127318
2013/7/8,74.56,0.027879687
2013/7/9,74.22,-0.004570515
2013/7/10,84.51,0.129836215
2013/7/11,91.22,0.076404301
2013/7/12,88.46,-0.030723699
2013/7/13,91.39,0.032585591
2013/7/14,90.37,-0.011223709
2013/7/15,93.14,0.030191384
2013/7/16,92.74,-0.004303859
2013/7/17,90.54,-0.024008137
2013/7/18,85.43,-0.058094415
2013/7/19,85.78,0.004088552
2013/7/20,85.67,-0.001283173
2013/7/21,85.47,-0.002337269
2013/7/22,86.09,0.007227823
2013/7/23,86.94,0.009824965
2013/7/24,87.46,0.00596332
2013/7/25,89.41,0.022050987
2013/7/26,90.63,0.013552751
2013/7/27,89.1,-0.01702595
2013/7/28,92.1,0.033115609
2013/7/29,93.3,0.012945165
2013/7/30,96.31,0.031752048
2013/7/31,97.91,0.016476534
2013/8/1,96.42,-0.01533504
2013/8/2,97.24,0.0084685
2013/8/3,96.66,-0.005982483
2013/8/4,96.6,-0.000620925
2013/8/5,96.92,0.003307155
2013/8/6,97.13,0.002164391
2013/8/7,96.92,-0.002164391
2013/8/8,94.77,-0.022432992
2013/8/9,93.36,-0.014989916
2013/8/10,93.29,-0.000750067
2013/8/11,94.16,0.009282542
2013/8/12,95.08,0.00972318
2013/8/13,97.9,0.029227907
2013/8/14,97.96,0.000612683
2013/8/15,97.54,-0.004296682
2013/8/16,98.33,0.008066619
2013/8/17,99.56,0.012431309
2013/8/18,98.84,-0.007258096
2013/8/19,102.3,0.034407292
2013/8/20,105.01,0.026145911
2013/8/21,111.44,0.059430746
2013/8/22,109.73,-0.015463526
2013/8/23,107.55,-0.020066947
2013/8/24,108.69,0.010543938
2013/8/25,111.79,0.028122318
2013/8/26,112.23,0.003928226
2013/8/27,117.45,0.045462374
2013/8/28,117.59,0.001191287
2013/8/29,117.52,-0.000595466
2013/8/30,123.23,0.047443996
2013/8/31,129.46,0.049319425
2013/9/1,128.26,-0.009312499
2013/9/2,127.36,-0.007041732
2013/9/3,127.59,0.001804276
2013/9/4,120.57,-0.056591501
2013/9/5,120.53,-0.000331813
2013/9/6,116.32,-0.035553671
2013/9/7,119.05,0.023198559
2013/9/8,116.59,-0.020880066
2013/9/9,120.02,0.028994889
2013/9/10,121.46,0.011926595
2013/9/11,125.45,0.032322282
2013/9/12,125.76,0.002468056
2013/9/13,126.51,0.005946028
2013/9/14,124.08,-0.019394838
2013/9/15,124.58,0.004021561
2013/9/16,125.06,0.003845542
2013/9/17,125.97,0.007250161
2013/9/18,126.3,0.002616246
2013/9/19,124.19,-0.016847378
2013/9/20,122.9,-0.010441634
2013/9/21,122.64,-0.002117782
2013/9/22,122.65,8.15E-05
2013/9/23,122.22,-0.003512071
2013/9/24,122.54,0.002614808
2013/9/25,123.42,0.007155666
2013/9/26,123.48,0.000486027
2013/9/27,123.5,0.000161956
2013/9/28,124.75,0.010070579
2013/9/29,125.18,0.003440967
2013/9/30,123.1,-0.016755668
2013/10/1,125.49,0.019229041
2013/10/2,99.81,-0.228957695
2013/10/3,116.82,0.15736591
2013/10/4,121.29,0.037550084
2013/10/5,121.14,-0.001237471
2013/10/6,121.68,0.004447746
2013/10/7,123.24,0.012739026
2013/10/8,124.32,0.008725213
2013/10/9,125.84,0.012152372
2013/10/10,125.7,-0.001113143
2013/10/11,125.51,-0.001512679
2013/10/12,126.52,0.008014962
2013/10/13,130.42,0.030359614
2013/10/14,133.04,0.019889823
2013/10/15,138.64,0.041230811
2013/10/16,137.42,-0.008838716
2013/10/17,142.73,0.037912804
2013/10/18,149.59,0.046943485
2013/10/19,159.81,0.066087391
2013/10/20,163.06,0.020132622
2013/10/21,174.18,0.065971016
2013/10/22,183.86,0.054085351
2013/10/23,200.62,0.087237973
2013/10/24,183.15,-0.091107082
2013/10/25,178.12,-0.027848009
2013/10/26,175.9,-0.012541829
2013/10/27,185.69,0.054162965
2013/10/28,187.87,0.011671618
2013/10/29,198.19,0.053475932
2013/10/30,194.55,-0.018536967
2013/10/31,198.23,0.018738773
2013/11/1,198.51,0.001411504
2013/11/2,200.85,0.011718884
2013/11/3,207.63,0.033199289
2013/11/4,225.2,0.081231247
2013/11/5,239.29,0.060687309
2013/11/6,253.69,0.058436844
2013/11/7,283.3,0.110393358
2013/11/8,323.77,0.13352698
2013/11/9,336.14,0.037494353
2013/11/10,311.9,-0.074845116
2013/11/11,332.63,0.064348138
2013/11/12,349.34,0.049014899
2013/11/13,393.28,0.118476166
2013/11/14,410.72,0.043389891
2013/11/15,409.17,-0.003781
2013/11/16,428.82,0.046906533
2013/11/17,476.29,0.104989662
2013/11/18,674.38,0.347766838
2013/11/19,541.83,-0.218841451
2013/11/20,572.67,0.055357335
2013/11/21,695.87,0.194853227
2013/11/22,747.48,0.071544688
2013/11/23,776.7,0.038346626
2013/11/24,751.38,-0.03314266
2013/11/25,778.68,0.035688663
2013/11/26,899.2,0.143905301
2013/11/27,948.41,0.053281419
2013/11/28,1037.75,0.090023289
2013/11/29,1120.4,0.076630856
2013/11/30,1124.76,0.003883915
2013/12/1,946.92,-0.172110346
2013/12/2,1038.35,0.092173581
2013/12/3,1068.67,0.02878197
2013/12/4,1147.25,0.07095289
2013/12/5,1042.03,-0.096197041
2013/12/6,834.03,-0.22265664
2013/12/7,694.47,-0.183120408
2013/12/8,795.4,0.135696168
2013/12/9,898.02,0.121347207
2013/12/10,990,0.097512603
2013/12/11,883.26,-0.114085335
2013/12/12,875.75,-0.008538946
2013/12/13,898.21,0.025323232
2013/12/14,867.49,-0.03479991
2013/12/15,879.47,0.013715469
2013/12/16,712.51,-0.210525506
2013/12/17,683.84,-0.041069975
2013/12/18,522.23,-0.269615868
2013/12/19,698.45,0.29075549
2013/12/20,622.84,-0.11457393
2013/12/21,608.96,-0.02253708
2013/12/22,617.82,0.014444569
2013/12/23,673.17,0.085800745
2013/12/24,667.62,-0.008278749
2013/12/25,687.36,0.029139023
2013/12/26,765.21,0.107292134
2013/12/27,746.72,-0.024460024
2013/12/28,730.47,-0.02200212
2013/12/29,745.07,0.019790011
2013/12/30,754.76,0.012921644
2013/12/31,757.5,0.003623719
2014/1/1,770.44,0.016938243
2014/1/2,808.05,0.047662158
2014/1/3,830.02,0.026825859
2014/1/4,858.98,0.034295842
2014/1/5,940.1,0.090240614
2014/1/6,951.39,0.011937821
2014/1/7,810.58,-0.160174032
2014/1/8,859.95,0.059124207
2014/1/9,860.89,0.00109249
2014/1/10,884.67,0.027247956
2014/1/11,930.9,0.050937166
2014/1/12,873.26,-0.063918525
2014/1/13,857.96,-0.017675857
2014/1/14,851.83,-0.007170502
2014/1/15,874.71,0.026505426
2014/1/16,847.37,-0.031754968
2014/1/17,828.22,-0.022858616
2014/1/18,843.76,0.018589274
2014/1/19,878.68,0.040552687
2014/1/20,871.05,-0.008721401
2014/1/21,874.29,0.003712748
2014/1/22,863.95,-0.011897232
2014/1/23,854.35,-0.011173951
2014/1/24,825.12,-0.034812116
2014/1/25,861.85,0.043552411
2014/1/26,880.15,0.021011106
2014/1/27,814.53,-0.077481088
2014/1/28,833.94,0.023550198
2014/1/29,837.51,0.004271747
2014/1/30,845.85,0.009908835
2014/1/31,848.29,0.00288052
2014/2/1,853.02,0.005560435
2014/2/2,854.37,0.001581361
2014/2/3,846.9,-0.008781731
2014/2/4,842.01,-0.005790733
2014/2/5,820.87,-0.025427137
2014/2/6,783.62,-0.046440544
2014/2/7,703.57,-0.107756835
2014/2/8,676.91,-0.038629049
2014/2/9,681.94,0.007403353
2014/2/10,679.73,-0.003246017
2014/2/11,669.44,-0.015254119
2014/2/12,648.38,-0.031964598
2014/2/13,598.41,-0.080200806
2014/2/14,656.61,0.092814097
2014/2/15,645.43,-0.017173474
2014/2/16,610.65,-0.055392798
2014/2/17,621.49,0.017595857
2014/2/18,621.22,-0.000434534
2014/2/19,617.71,-0.005666195
2014/2/20,552.21,-0.112090683
2014/2/21,569.04,0.030022322
2014/2/22,604.75,0.060864419
2014/2/23,604.58,-0.000281147
2014/2/24,545.32,-0.103161224
2014/2/25,534.71,-0.019648234
2014/2/26,577.09,0.07627369
2014/2/27,576.7,-0.000676033
2014/2/28,543.93,-0.058501639
2014/3/1,563.74,0.03577259
2014/3/2,560.3,-0.006120798
2014/3/3,661.12,0.165463012
2014/3/4,663.6,0.003744192
2014/3/5,661.79,-0.002731273
2014/3/6,658.72,-0.004649727
2014/3/7,625.83,-0.051219789
2014/3/8,615.24,-0.017066333
2014/3/9,633.18,0.028742306
2014/3/10,625.83,-0.011675973
2014/3/11,628.95,0.004972994
2014/3/12,631.39,0.003871976
2014/3/13,638.16,0.010665297
2014/3/14,626.71,-0.018105122
2014/3/15,633.67,0.0110444
2014/3/16,630.72,-0.00466629
2014/3/17,621.22,-0.015176737
2014/3/18,613.63,-0.012293146
2014/3/19,608.82,-0.007869483
2014/3/20,586.59,-0.037196549
2014/3/21,570.77,-0.027339783
2014/3/22,564.42,-0.011187671
2014/3/23,561.35,-0.005454058
2014/3/24,586.27,0.043435837
2014/3/25,582.28,-0.006829003
2014/3/26,579.07,-0.005528063
2014/3/27,478.16,-0.191477964
2014/3/28,502.44,0.049530825
2014/3/29,493.18,-0.018602011
2014/3/30,461.87,-0.065590753
2014/3/31,458.5,-0.007323175
2014/4/1,478.72,0.043155584
2014/4/2,437.51,-0.090016313
2014/4/3,447.08,0.021637987
2014/4/4,448.88,0.004018042
2014/4/5,464.83,0.034916156
2014/4/6,460.7,-0.008924675
2014/4/7,446.22,-0.031934968
2014/4/8,450.46,0.009457179
2014/4/9,440.2,-0.023040114
2014/4/10,360.84,-0.198794522
2014/4/11,420.06,0.151962911
2014/4/12,420.66,0.001427348
2014/4/13,414.95,-0.013666875
2014/4/14,457.63,0.097902966
2014/4/15,520.12,0.127998557
2014/4/16,529.16,0.017231289
2014/4/17,494.4,-0.067945937
2014/4/18,478.23,-0.033253118
2014/4/19,501.55,0.047611515
2014/4/20,497.32,-0.008469621
2014/4/21,493.09,-0.008541969
2014/4/22,484.43,-0.017718771
2014/4/23,486.93,0.005147434
2014/4/24,500.26,0.027007588
2014/4/25,459.61,-0.084749659
2014/4/26,456.14,-0.007578524
2014/4/27,429.65,-0.059828856
2014/4/28,437.06,0.017099562
2014/4/29,444.25,0.016316982
2014/4/30,445.87,0.003639963
2014/5/1,456.27,0.02305731
2014/5/2,446.64,-0.021331839
2014/5/3,436.94,-0.021957015
2014/5/4,434.06,-0.006613113
2014/5/5,429.72,-0.01004894
2014/5/6,426.99,-0.00637324
2014/5/7,436.96,0.023081064
2014/5/8,435.34,-0.003714323
2014/5/9,448.23,0.029179159
2014/5/10,452.71,0.00994525
2014/5/11,436.54,-0.036371735
2014/5/12,438.43,0.004320155
2014/5/13,437.41,-0.002329194
2014/5/14,441.75,0.009873141
2014/5/15,444.32,0.005800912
2014/5/16,445.01,0.00155173
2014/5/17,446.36,0.003029047
2014/5/18,444.81,-0.003478577
2014/5/19,444.31,-0.001124708
2014/5/20,485.83,0.089336251
2014/5/21,489.16,0.006830866
2014/5/22,526.06,0.07272564
2014/5/23,519.04,-0.013434323
2014/5/24,525.63,0.012616592
2014/5/25,570.09,0.0811967
2014/5/26,581.83,0.020384066
2014/5/27,569.63,-0.021191282
2014/5/28,574.45,0.008426034
2014/5/29,565.51,-0.015685082
2014/5/30,616.47,0.086281681
2014/5/31,623.26,0.010954108
2014/6/1,629.02,0.009199285
2014/6/2,658.79,0.046241766
2014/6/3,665.73,0.010479364
2014/6/4,636.78,-0.044459956
2014/6/5,656.06,0.029828021
2014/6/6,645.56,-0.016134091
2014/6/7,652.71,0.011014769
2014/6/8,653.64,0.001423815
2014/6/9,645.34,-0.012779431
2014/6/10,649.81,0.006902703
2014/6/11,627.91,-0.034283168
2014/6/12,581.8,-0.076270098
2014/6/13,597.43,0.026510376
2014/6/14,571.69,-0.044040236
2014/6/15,591.97,0.034859071
2014/6/16,588.06,-0.006626974
2014/6/17,607.34,0.032259783
2014/6/18,604.88,-0.004058675
2014/6/19,592.26,-0.021084364
2014/6/20,588.52,-0.006334817
2014/6/21,591.03,0.004255867
2014/6/22,598.88,0.013194467
2014/6/23,587.46,-0.019253086
2014/6/24,575.07,-0.021316386
2014/6/25,562.13,-0.022758633
2014/6/26,579.38,0.030225426
2014/6/27,600.86,0.036403396
2014/6/28,591.99,-0.014872219
2014/6/29,598.6,0.011103853
2014/6/30,639.36,0.065874081
2014/7/1,635.59,-0.005913975
2014/7/2,647.34,0.018317957
2014/7/3,640.69,-0.010325938
2014/7/4,626.96,-0.021662978
2014/7/5,628.33,0.002182763
2014/7/6,631.71,0.005364922
2014/7/7,617.99,-0.021958152
2014/7/8,620.22,0.003601978
2014/7/9,620.55,0.000531928
2014/7/10,615.11,-0.008805068
2014/7/11,631.18,0.02578997
2014/7/12,634.48,0.005214682
2014/7/13,627.58,-0.010934613
2014/7/14,618.38,-0.014767998
2014/7/15,619.36,0.001583532
2014/7/16,615.2,-0.006739269
2014/7/17,622.62,0.011988963
2014/7/18,628.22,0.008954043
2014/7/19,625.8,-0.003859592
2014/7/20,621.37,-0.007104114
2014/7/21,620.01,-0.002191111
2014/7/22,618.81,-0.001937328
2014/7/23,617.93,-0.001423096
2014/7/24,600.01,-0.029428861
2014/7/25,599.93,-0.00013334
2014/7/26,593.85,-0.01018622
2014/7/27,590.95,-0.004895351
2014/7/28,584.69,-0.010649619
2014/7/29,582.2,-0.004267761
2014/7/30,564.37,-0.031103967
2014/7/31,581.35,0.02964292
2014/8/1,595.08,0.023342865
2014/8/2,587.29,-0.013177115
2014/8/3,585.51,-0.003035473
2014/8/4,586.76,0.002132615
2014/8/5,583.11,-0.00624003
2014/8/6,583.04,-0.000120053
2014/8/7,587.4,0.007450224
2014/8/8,590.53,0.00531442
2014/8/9,588.09,-0.004140441
2014/8/10,589.45,0.002309901
2014/8/11,573.31,-0.027763316
2014/8/12,568.21,-0.008935514
2014/8/13,544.57,-0.042494576
2014/8/14,508.55,-0.068432953
2014/8/15,496.62,-0.023738393
2014/8/16,519.83,0.045676689
2014/8/17,492.95,-0.053094086
2014/8/18,460.67,-0.067725797
2014/8/19,486.74,0.055048148
2014/8/20,511.93,0.050457797
2014/8/21,516.16,0.008228898
2014/8/22,513.94,-0.004310268
2014/8/23,497.22,-0.033073943
2014/8/24,508.57,0.022570282
2014/8/25,501.63,-0.01374007
2014/8/26,513.47,0.023328809
2014/8/27,510.43,-0.005938097
2014/8/28,507.02,-0.006703057
2014/8/29,508.42,0.002757427
2014/8/30,501.2,-0.014302655
2014/8/31,478.07,-0.047248058
2014/9/1,474.13,-0.00827562
2014/9/2,475.32,0.002506716
2014/9/3,474.54,-0.001642348
2014/9/4,489.09,0.030200608
2014/9/5,480.5,-0.017719293
2014/9/6,482.24,0.003614687
2014/9/7,479.48,-0.005739732
2014/9/8,472.15,-0.015405452
2014/9/9,471.56,-0.001250384
2014/9/10,477.53,0.012580638
2014/9/11,476.33,-0.002516094
2014/9/12,473.83,-0.005262284
2014/9/13,477.09,0.006856545
2014/9/14,474.71,-0.005001061
2014/9/15,471.36,-0.007081958
2014/9/16,463.74,-0.016298083
2014/9/17,454.91,-0.019224453
2014/9/18,421.46,-0.076374723
2014/9/19,391.94,-0.072616107
2014/9/20,406.82,0.03726206
2014/9/21,396.57,-0.025518257
2014/9/22,398.89,0.005833119
2014/9/23,435.38,0.087533523
2014/9/24,422.3,-0.030503251
2014/9/25,408.8,-0.032489923
2014/9/26,401.92,-0.016972975
2014/9/27,398.36,-0.008896945
2014/9/28,376.2,-0.057235202
2014/9/29,374.73,-0.00391515
2014/9/30,386.27,0.03033084
2014/10/1,381.33,-0.012871465
2014/10/2,371.99,-0.02479817
2014/10/3,356.56,-0.042364444
2014/10/4,325.49,-0.091170789
2014/10/5,319.64,-0.018136377
2014/10/6,328.46,0.027219702
2014/10/7,334.09,0.016995353
2014/10/8,352.79,0.054462561
2014/10/9,363.78,0.03067631
2014/10/10,358.69,-0.014090784
2014/10/11,359.2,0.001420831
2014/10/12,376.19,0.046214998
2014/10/13,388.38,0.031889907
2014/10/14,398.71,0.026250094
2014/10/15,391.84,-0.017380742
2014/10/16,380.08,-0.030471836
2014/10/17,380.42,0.000894149
2014/10/18,388.96,0.022200605
2014/10/19,386.59,-0.006111811
2014/10/20,379.37,-0.018852718
2014/10/21,382.38,0.007902896
2014/10/22,379.1,-0.008614856
2014/10/23,355.86,-0.063262627
2014/10/24,355.17,-0.001940847
2014/10/25,346.11,-0.025839904
2014/10/26,351.54,0.015566859
2014/10/27,348.96,-0.0073662
2014/10/28,351.9,0.008389742
2014/10/29,333.38,-0.054064064
2014/10/30,343.78,0.030718937
2014/10/31,336.8,-0.020512636
2014/11/1,325.39,-0.034464819
2014/11/2,323.74,-0.005083738
2014/11/3,324.23,0.001512416
2014/11/4,328.28,0.012413762
2014/11/5,337.14,0.026631372
2014/11/6,348.23,0.032364907
2014/11/7,341.08,-0.020746127
2014/11/8,344.03,0.008611809
2014/11/9,363.31,0.054527601
2014/11/10,365.29,0.005435094
2014/11/11,366.99,0.004643041
2014/11/12,427.24,0.152011316
2014/11/13,417.15,-0.023900047
2014/11/14,398.43,-0.045914045
2014/11/15,375.13,-0.060259192
2014/11/16,388.55,0.035149229
2014/11/17,385.86,-0.006947252
2014/11/18,372.38,-0.035559771
2014/11/19,377.24,0.012966751
2014/11/20,356.14,-0.057557678
2014/11/21,348.86,-0.020653216
2014/11/22,352.04,0.00907411
2014/11/23,366.77,0.040990143
2014/11/24,375.24,0.022830873
2014/11/25,375.72,0.001278364
2014/11/26,368.51,-0.019376337
2014/11/27,369.14,0.001708128
2014/11/28,375.85,0.018014152
2014/11/29,375.22,-0.001677607
2014/11/30,377.09,0.004971365
2014/12/1,378.64,0.004102
2014/12/2,381.54,0.007629809
2014/12/3,374.97,-0.017369672
2014/12/4,369.15,-0.015642957
2014/12/5,376.04,0.018492455
2014/12/6,374.02,-0.005386249
2014/12/7,374.26,0.000641471
2014/12/8,360.94,-0.036239004
2014/12/9,351.27,-0.027156581
2014/12/10,344.62,-0.019112798
2014/12/11,347.13,0.007256989
2014/12/12,350.94,0.010915919
2014/12/13,347.47,-0.009936938
2014/12/14,351.14,0.010506674
2014/12/15,345.1,-0.017350774
2014/12/16,326.08,-0.05669148
2014/12/17,319.17,-0.021418874
2014/12/18,310.75,-0.026735146
2014/12/19,317.01,0.019944589
2014/12/20,329.57,0.038855455
2014/12/21,319.24,-0.031845603
2014/12/22,330.67,0.035177728
2014/12/23,334.05,0.010169783
2014/12/24,321.88,-0.037111877
2014/12/25,318.61,-0.010211021
2014/12/26,327.16,0.026481564
2014/12/27,315.17,-0.037337172
2014/12/28,316.8,0.005158484
2014/12/29,312.44,-0.013858209
2014/12/30,309.87,-0.008259596
2014/12/31,319.7,0.031230201
2015/1/1,313.92,-0.01824488
2015/1/2,314.59,0.002132027
2015/1/3,279.85,-0.117016458
2015/1/4,263.63,-0.05970714
2015/1/5,272.95,0.034742023
2015/1/6,285.58,0.045233572
2015/1/7,294.88,0.032046294
2015/1/8,283.25,-0.040238594
2015/1/9,288.84,0.019543002
2015/1/10,274.07,-0.052489353
2015/1/11,265.37,-0.03225847
2015/1/12,267.09,0.006460602
2015/1/13,226.98,-0.162723772
2015/1/14,177.28,-0.247131504
2015/1/15,210.46,0.171565208
2015/1/16,207.22,-0.01551458
2015/1/17,199.62,-0.037365472
2015/1/18,209.93,0.050358583
2015/1/19,213.98,0.019108411
2015/1/20,210.48,-0.016491916
2015/1/21,225.98,0.071055863
2015/1/22,232.66,0.029131661
2015/1/23,232.97,0.00133153
2015/1/24,247.99,0.062478733
2015/1/25,254.51,0.025951705
2015/1/26,271.95,0.066278098
2015/1/27,262.06,-0.037044741
2015/1/28,233.21,-0.11663415
2015/1/29,232.4,-0.00347931
2015/1/30,226.5,-0.02571508
2015/1/31,216.91,-0.043262424
2015/2/1,226.4,0.042820825
2015/2/2,237.54,0.048032684
2015/2/3,226.96,-0.04556224
2015/2/4,226.73,-0.001013908
2015/2/5,216.77,-0.044922999
2015/2/6,222.48,0.026000326
2015/2/7,227.33,0.021565496
2015/2/8,222.87,-0.019814064
2015/2/9,220.17,-0.012188667
2015/2/10,220.08,-0.000408859
